Object Unique ID,Begin date,Date:creation,End date,Title,he_counts,she_counts,word_counts
http://library.ucsd.edu/ark:/20775/bb3482352r,1982-03-04,"March 4, 1982",1982-03-04,UCSD Guardian,137,19,24044
http://library.ucsd.edu/ark:/20775/bb63492706,1996-10-31,"October 31, 1996",1996-10-31,UCSD Guardian,40,12,17648
http://library.ucsd.edu/ark:/20775/bb4472125w,1977-03-09,"March 9, 1977",1977-03-09,Triton Times,14,2,7505
http://library.ucsd.edu/ark:/20775/bb2219541w,1979-04-16,"April 16, 1979",1979-04-16,Guardian,57,6,18559
http://library.ucsd.edu/ark:/20775/bb6451661f,1987-03-09,"March 9, 1987",1987-03-09,UCSD Guardian,60,7,18359
http://library.ucsd.edu/ark:/20775/bb91138025,1997-05-27,"May 27, 1997",1997-05-27,UCSD Guardian,68,22,31699
http://library.ucsd.edu/ark:/20775/bb3892037s,2011-01-18,"January 18, 2011",2011-01-18,UCSD Guardian,16,1,12475
http://library.ucsd.edu/ark:/20775/bb7168392m,1998-11-30,"November 30, 1998",1998-11-30,UCSD Guardian,48,11,24523
http://library.ucsd.edu/ark:/20775/bb96257501,1970-10-06,"October 6, 1970",1970-10-06,Triton Times,51,9,12204
http://library.ucsd.edu/ark:/20775/bb7031869n,1987-02-05,"February 5, 1987",1987-02-05,UCSD Guardian,68,27,18313
http://library.ucsd.edu/ark:/20775/bb6144487f,2006-05-30,"May 30, 2006",2006-05-30,UCSD Guardian,37,21,16249
http://library.ucsd.edu/ark:/20775/bb7407298m,2000-01-24,"January 24, 2000",2000-01-24,UCSD Guardian,42,10,18534
http://library.ucsd.edu/ark:/20775/bb0205869p,2002-05-20,"May 20, 2002",2002-05-20,UCSD Guardian,38,17,20779
http://library.ucsd.edu/ark:/20775/bb3584741q,2000-03-16,"March 16, 2000",2000-03-16,UCSD Guardian,78,34,20879
http://library.ucsd.edu/ark:/20775/bb6451660x,1980-04-09,"April 9, 1980",1980-04-09,Daily Guardian,21,1,10125
http://library.ucsd.edu/ark:/20775/bb27314864,2005-10-06,"October 6, 2005",2005-10-06,UCSD Guardian,25,8,17857
http://library.ucsd.edu/ark:/20775/bb0376518t,2003-10-06,"October 6, 2003",2003-10-06,UCSD Guardian,54,13,22341
http://library.ucsd.edu/ark:/20775/bb03082572,1988-03-10,"March 10, 1988",1988-03-10,UCSD Guardian,45,11,21326
http://library.ucsd.edu/ark:/20775/bb16052025,1973-02-02,"February 2, 1973",1973-02-02,Triton Times,47,7,18350
http://library.ucsd.edu/ark:/20775/bb37895224,1982-01-28,"January 28, 1982",1982-01-28,UCSD Guardian,96,8,23139
http://library.ucsd.edu/ark:/20775/bb4267826j,2013-05-28,"May 28, 2013",2013-05-28,UCSD Guardian,13,6,12971
http://library.ucsd.edu/ark:/20775/bb3004656k,2010-10-14,"October 14, 2010",2010-10-14,UCSD Guardian,26,21,13178
http://library.ucsd.edu/ark:/20775/bb4267339b,1970-01-09,"January 9, 1970",1970-01-09,Triton Times,36,3,17370
http://library.ucsd.edu/ark:/20775/bb74072994,1990-06-07,"June 7, 1990",1990-06-07,UCSD Guardian,146,57,55862
http://library.ucsd.edu/ark:/20775/bb6383407c,1977-01-12,"January 12, 1977",1977-01-12,Triton Times,31,3,11635
http://library.ucsd.edu/ark:/20775/bb1912375q,2002-02-04,"February 4, 2002",2002-02-04,UCSD Guardian,27,1,17718
http://library.ucsd.edu/ark:/20775/bb9489228q,1999-04-12,"April 12, 1999",1999-04-12,UCSD Guardian,41,19,21397
http://library.ucsd.edu/ark:/20775/bb35506085,1984-10-08,"October 8, 1984",1984-10-08,UCSD Guardian,101,22,22979
http://library.ucsd.edu/ark:/20775/bb81922903,1972-11-21,"November 21, 1972",1972-11-21,Triton Times,18,2,12760
http://library.ucsd.edu/ark:/20775/bb19123725,1981-11-23,"November 23, 1981",1981-11-23,UCSD Guardian,119,5,23046
http://library.ucsd.edu/ark:/20775/bb2219543x,1971-04-06,"April 6, 1971",1971-04-06,Triton Times,44,8,12002
http://library.ucsd.edu/ark:/20775/bb4472127x,1979-11-26,"November 26, 1979",1979-11-26,Daily Guardian,28,0,8713
http://library.ucsd.edu/ark:/20775/bb50182040,2002-09-24,"September 24, 2002",2002-09-24,UCSD Guardian,70,60,46240
http://library.ucsd.edu/ark:/20775/bb6383402s,1990-05-10,"May 10, 1990",1990-05-10,UCSD Guardian,48,10,24122
http://library.ucsd.edu/ark:/20775/bb8670234d,2008-10-09,"October 9, 2008",2008-10-09,UCSD Guardian,7,11,18592
http://library.ucsd.edu/ark:/20775/bb9625751j,1989-02-06,"February 6, 1989",1989-02-06,UCSD Guardian,83,25,26723
http://library.ucsd.edu/ark:/20775/bb4437992v,1976-02-27,"February 27, 1976",1976-02-27,Triton Times,27,10,10807
http://library.ucsd.edu/ark:/20775/bb5018202z,2005-02-17,"February 17, 2005",2005-02-17,UCSD Guardian,40,14,21965
http://library.ucsd.edu/ark:/20775/bb9045539h,1980-05-08,"May 8, 1980",1980-05-08,Daily Guardian,55,7,11145
http://library.ucsd.edu/ark:/20775/bb6554174t,2009-04-27,"April 27, 2009",2009-04-27,UCSD Guardian,24,13,18676
http://library.ucsd.edu/ark:/20775/bb4676903t,1979-05-14,"May 14, 1979",1979-05-14,Guardian,45,23,16126
http://library.ucsd.edu/ark:/20775/bb9659882r,1992-03-05,"March 5, 1992",1992-03-05,UCSD Guardian,63,53,22199
http://library.ucsd.edu/ark:/20775/bb67247035,2000-04-06,"April 6, 2000",2000-04-06,UCSD Guardian,77,24,26673
http://library.ucsd.edu/ark:/20775/bb3789523n,1998-06-01,"June 1, 1998",1998-06-01,UCSD Guardian,100,18,44694
http://library.ucsd.edu/ark:/20775/bb8840762m,2003-02-10,"February 10, 2003",2003-02-10,UCSD Guardian,37,4,20148
http://library.ucsd.edu/ark:/20775/bb35847406,1989-05-25,"May 25, 1989",1989-05-25,UCSD Guardian,43,13,16417
http://library.ucsd.edu/ark:/20775/bb81922966,2004-10-21,"October 21, 2004",2004-10-21,UCSD Guardian,13,5,12194
http://library.ucsd.edu/ark:/20775/bb6144488z,1998-04-13,"April 13, 1998",1998-04-13,UCSD Guardian,55,4,25185
http://library.ucsd.edu/ark:/20775/bb0171741s,1999-01-28,"January 28, 1999",1999-01-28,UCSD Guardian,26,21,17662
http://library.ucsd.edu/ark:/20775/bb3891908g,1994-09-26,"September 26, 1994",1994-09-26,UCSD Guardian,25,13,28152
http://library.ucsd.edu/ark:/20775/bb2219544f,1986-05-19,"May 19, 1986",1986-05-19,UCSD Guardian,21,5,14086
http://library.ucsd.edu/ark:/20775/bb78168576,1978-05-26,"May 26, 1978",1978-05-26,Triton Times,55,3,15234
http://library.ucsd.edu/ark:/20775/bb01717429,1971-06-01,"June 1, 1971",1971-06-01,Triton Times,42,1,9372
http://library.ucsd.edu/ark:/20775/bb94892297,1990-01-29,"January 29, 1990",1990-01-29,UCSD Guardian,14,16,24186
http://library.ucsd.edu/ark:/20775/bb6724702n,1989-11-13,"November 13, 1989",1989-11-13,UCSD Guardian,38,23,24021
http://library.ucsd.edu/ark:/20775/bb70659979,2000-09-25,"September 25, 2000",2000-09-25,UCSD Guardian,43,0,30526
http://library.ucsd.edu/ark:/20775/bb88407634,1977-11-02,"November 2, 1977",1977-11-02,Triton Times,26,6,11351
http://library.ucsd.edu/ark:/20775/bb6144489g,1987-03-12,"March 12, 1987",1987-03-12,UCSD Guardian,83,26,22396
http://library.ucsd.edu/ark:/20775/bb4437993c,2003-05-05,"May 5, 2003",2003-05-05,UCSD Guardian,24,11,20897
http://library.ucsd.edu/ark:/20775/bb5018203g,1974-11-04,"November 4, 1974",1974-11-04,Triton Times,31,2,9330
http://library.ucsd.edu/ark:/20775/bb75096883,1988-10-24,"October 24, 1988",1988-10-24,UCSD Guardian,53,4,21371
http://library.ucsd.edu/ark:/20775/bb96257522,1975-04-18,"April 18, 1975",1975-04-18,Triton Times,32,6,13500
http://library.ucsd.edu/ark:/20775/bb63834039,1995-05-01,"May 1, 1995",1995-05-01,UCSD Guardian,45,29,22329
http://library.ucsd.edu/ark:/20775/bb8874886w,1981-05-11,"May 11, 1981",1981-05-11,The Guardian,115,8,26438
http://library.ucsd.edu/ark:/20775/bb88407655,1991-02-28,"February 28, 1991",1991-02-28,UCSD Guardian,84,28,26153
http://library.ucsd.edu/ark:/20775/bb8192295p,2000-10-12,"October 12, 2000",2000-10-12,UCSD Guardian,24,34,25498
http://library.ucsd.edu/ark:/20775/bb6042101z,1981-02-19,"February 19, 1981",1981-02-19,The Guardian,66,13,21257
http://library.ucsd.edu/ark:/20775/bb0376516s,1976-04-26,"April 26, 1976",1976-04-26,Triton Times,28,11,10686
http://library.ucsd.edu/ark:/20775/bb8874887d,1980-02-20,"February 20, 1980",1980-02-20,Daily Guardian,37,4,11522
http://library.ucsd.edu/ark:/20775/bb02058685,1985-01-07,"January 7, 1985",1985-01-07,UCSD Guardian,46,15,24636
http://library.ucsd.edu/ark:/20775/bb7065996s,1973-10-09,"October 9, 1973",1973-10-09,Triton Times,46,7,13364
http://library.ucsd.edu/ark:/20775/bb3038656c,1988-05-19,"May 19, 1988",1988-05-19,UCSD Guardian,35,4,16090
http://library.ucsd.edu/ark:/20775/bb03765179,1971-02-09,"February 9, 1971",1971-02-09,Triton Times,41,18,13307
http://library.ucsd.edu/ark:/20775/bb8807114x,2013-01-24,"January 24, 2013",2013-01-24,UCSD Guardian,18,9,12700
http://library.ucsd.edu/ark:/20775/bb50182061,1994-05-05,"May 5, 1994",1994-05-05,UCSD Guardian,39,8,23813
http://library.ucsd.edu/ark:/20775/bb16052004,1994-02-03,"February 3, 1994",1994-02-03,UCSD Guardian,37,19,20964
http://library.ucsd.edu/ark:/20775/bb6042102g,1979-11-02,"November 2, 1979",1979-11-02,Daily Guardian,57,4,15943
http://library.ucsd.edu/ark:/20775/bb17417186,1969-05-02,"May 2, 1969",1969-05-02,Triton Times,50,0,28888
http://library.ucsd.edu/ark:/20775/bb4676904b,1983-04-07,"April 7, 1983",1983-04-07,UCSD Guardian,30,5,18215
http://library.ucsd.edu/ark:/20775/bb6383404t,1989-01-19,"January 19, 1989",1989-01-19,UCSD Guardian,69,7,18756
http://library.ucsd.edu/ark:/20775/bb9625753k,2000-04-17,"April 17, 2000",2000-04-17,UCSD Guardian,70,32,26846
http://library.ucsd.edu/ark:/20775/bb19123746,1994-01-10,"January 10, 1994",1994-01-10,UCSD Guardian,28,22,23377
http://library.ucsd.edu/ark:/20775/bb2219545z,1971-10-12,"October 12, 1971",1971-10-12,Triton Times,46,9,17207
http://library.ucsd.edu/ark:/20775/bb54618880,1983-02-22,"February 22, 1983",1983-02-22,UCSD Guardian,77,6,27468
http://library.ucsd.edu/ark:/20775/bb8840760k,1979-11-30,"November 30, 1979",1979-11-30,Daily Guardian,51,13,15500
http://library.ucsd.edu/ark:/20775/bb8294679r,1975-05-12,"May 12, 1975",1975-05-12,Triton Times,63,8,14935
http://library.ucsd.edu/ark:/20775/bb81922945,1981-04-16,"April 16, 1981",1981-04-16,The Guardian,29,5,24349
http://library.ucsd.edu/ark:/20775/bb67247056,1989-05-15,"May 15, 1989",1989-05-15,UCSD Guardian,34,7,20566
http://library.ucsd.edu/ark:/20775/bb4437990t,1995-02-23,"February 23, 1995",1995-02-23,UCSD Guardian,49,11,20108
http://library.ucsd.edu/ark:/20775/bb9659880q,1973-05-15,"May 15, 1973",1973-05-15,Triton Times,66,9,29076
http://library.ucsd.edu/ark:/20775/bb4676905v,2001-01-29,"January 29, 2001",2001-01-29,UCSD Guardian,50,20,22864
http://library.ucsd.edu/ark:/20775/bb6724704p,1991-05-28,"May 28, 1991",1991-05-28,UCSD Guardian,74,20,27041
http://library.ucsd.edu/ark:/20775/bb88407613,1974-11-18,"November 18, 1974",1974-11-18,Triton Times,16,2,12289
http://library.ucsd.edu/ark:/20775/bb71001306,1984-05-03,"May 3, 1984",1984-05-03,UCSD Guardian,117,11,24173
http://library.ucsd.edu/ark:/20775/bb9762752p,2013-03-07,"March 7, 2013",2013-03-07,UCSD Guardian,11,6,14924
http://library.ucsd.edu/ark:/20775/bb01717408,1978-01-20,"January 20, 1978",1978-01-20,Triton Times,34,0,11679
http://library.ucsd.edu/ark:/20775/bb60421030,1984-05-17,"May 17, 1984",1984-05-17,UCSD Guardian,53,33,29285
http://library.ucsd.edu/ark:/20775/bb78168597,1982-10-04,"October 4, 1982",1982-10-04,UCSD Guardian,267,18,30551
http://library.ucsd.edu/ark:/20775/bb5018205h,1983-05-09,"May 9, 1983",1983-05-09,UCSD Guardian,108,8,24426
http://library.ucsd.edu/ark:/20775/bb4437991b,1970-04-28,"April 28, 1970",1970-04-28,Triton Times,30,0,8340
http://library.ucsd.edu/ark:/20775/bb96257543,1997-10-30,"October 30, 1997",1997-10-30,UCSD Guardian,78,5,24966
http://library.ucsd.edu/ark:/20775/bb75096862,1976-09-21,"September 21, 1976",1976-09-21,Triton Times,9,5,22638
http://library.ucsd.edu/ark:/20775/bb1741717p,1994-11-10,"November 10, 1994",1994-11-10,UCSD Guardian,29,35,21282
http://library.ucsd.edu/ark:/20775/bb3038657w,1997-02-24,"February 24, 1997",1997-02-24,UCSD Guardian,49,11,30025
http://library.ucsd.edu/ark:/20775/bb17077164,2010-02-25,"February 25, 2010",2010-02-25,UCSD Guardian,36,11,14123
http://library.ucsd.edu/ark:/20775/bb9284449b,1993-03-11,"March 11, 1993",1993-03-11,UCSD Guardian,44,13,23041
http://library.ucsd.edu/ark:/20775/bb8874888x,1999-04-19,"April 19, 1999",1999-04-19,UCSD Guardian,54,9,24816
http://library.ucsd.edu/ark:/20775/bb31410461,1999-11-15,"November 15, 1999",1999-11-15,UCSD Guardian,45,17,28559
http://library.ucsd.edu/ark:/20775/bb34823517,1978-02-24,"February 24, 1978",1978-02-24,Triton Times,10,5,9197
http://library.ucsd.edu/ark:/20775/bb8874889f,1980-04-18,"April 18, 1980",1980-04-18,Daily Guardian,58,8,11685
http://library.ucsd.edu/ark:/20775/bb4949935f,2005-01-27,"January 27, 2005",2005-01-27,UCSD Guardian,37,11,14455
http://library.ucsd.edu/ark:/20775/bb8192293n,1978-02-15,"February 15, 1978",1978-02-15,Triton Times,19,0,10265
http://library.ucsd.edu/ark:/20775/bb9113803p,1978-05-24,"May 24, 1978",1978-05-24,Triton Times,44,18,10462
http://library.ucsd.edu/ark:/20775/bb02742545,2008-04-17,"April 17, 2008",2008-04-17,UCSD Guardian,30,11,17319
http://library.ucsd.edu/ark:/20775/bb3926205j,2012-06-07,"June 7, 2012",2012-06-07,UCSD Guardian,18,7,15484
http://library.ucsd.edu/ark:/20775/bb7065998t,1968-04-12,"April 12, 1968",1968-04-12,Triton Times,22,1,6580
http://library.ucsd.edu/ark:/20775/bb45746369,2010-10-11,"October 11, 2010",2010-10-11,UCSD Guardian,13,5,13782
http://library.ucsd.edu/ark:/20775/bb3038658d,1987-04-13,"April 13, 1987",1987-04-13,UCSD Guardian,29,9,16439
http://library.ucsd.edu/ark:/20775/bb4676906c,1997-12-01,"December 1, 1997",1997-12-01,UCSD Guardian,33,9,24847
http://library.ucsd.edu/ark:/20775/bb5461887g,1975-02-12,"February 12, 1975",1975-02-12,Triton Times,19,2,9855
http://library.ucsd.edu/ark:/20775/bb1912371n,1994-04-28,"April 28, 1994",1994-04-28,UCSD Guardian,27,12,21943
http://library.ucsd.edu/ark:/20775/bb92504460,2008-01-24,"January 24, 2008",2008-01-24,UCSD Guardian,31,24,18044
http://library.ucsd.edu/ark:/20775/bb6042100f,1992-11-30,"November 30, 1992",1992-11-30,UCSD Guardian,73,4,24577
http://library.ucsd.edu/ark:/20775/bb4301470n,1989-03-09,"March 9, 1989",1989-03-09,UCSD Guardian,74,9,23324
http://library.ucsd.edu/ark:/20775/bb33458260,1993-05-20,"May 20, 1993",1993-05-20,UCSD Guardian,50,26,24593
http://library.ucsd.edu/ark:/20775/bb8226416k,1971-05-11,"May 11, 1971",1971-05-11,Triton Times,25,1,13884
http://library.ucsd.edu/ark:/20775/bb24243164,1983-10-17,"October 17, 1983",1983-10-17,UCSD Guardian,44,21,20105
http://library.ucsd.edu/ark:/20775/bb3618874h,1990-05-14,"May 14, 1990",1990-05-14,UCSD Guardian,49,37,24039
http://library.ucsd.edu/ark:/20775/bb4881679z,1972-04-18,"April 18, 1972",1972-04-18,Triton Times,30,1,12653
http://library.ucsd.edu/ark:/20775/bb46769008,2004-02-05,"February 5, 2004",2004-02-05,UCSD Guardian,29,11,23131
http://library.ucsd.edu/ark:/20775/bb6076237r,1984-02-02,"February 2, 1984",1984-02-02,UCSD Guardian,59,21,21221
http://library.ucsd.edu/ark:/20775/bb16053275,2007-11-15,"November 15, 2007",2007-11-15,UCSD Guardian,52,20,20294
http://library.ucsd.edu/ark:/20775/bb7680343w,1987-01-05,"January 5, 1987",1987-01-05,UCSD Guardian,44,0,21295
http://library.ucsd.edu/ark:/20775/bb20488926,1972-02-04,"February 4, 1972",1972-02-04,Triton Times,69,20,19867
http://library.ucsd.edu/ark:/20775/bb82605492,2004-05-27,"May 27, 2004",2004-05-27,UCSD Guardian,28,37,19058
http://library.ucsd.edu/ark:/20775/bb5939713g,1989-02-09,"February 9, 1989",1989-02-09,UCSD Guardian,72,40,21354
http://library.ucsd.edu/ark:/20775/bb45062486,1995-01-26,"January 26, 1995",1995-01-26,UCSD Guardian,29,34,24182
http://library.ucsd.edu/ark:/20775/bb5939712z,2001-02-08,"February 8, 2001",2001-02-08,UCSD Guardian,30,23,21415
http://library.ucsd.edu/ark:/20775/bb5359503s,2005-01-10,"January 10, 2005",2005-01-10,UCSD Guardian,18,9,16749
http://library.ucsd.edu/ark:/20775/bb0444779h,1987-10-22,"October 22, 1987",1987-10-22,UCSD Guardian,20,2,18914
http://library.ucsd.edu/ark:/20775/bb0854339j,1990-05-17,"May 17, 1990",1990-05-17,UCSD Guardian,63,26,22481
http://library.ucsd.edu/ark:/20775/bb7680344d,2000-04-24,"April 24, 2000",2000-04-24,UCSD Guardian,47,32,25813
http://library.ucsd.edu/ark:/20775/bb2424315m,1968-11-21,"November 21, 1968",1968-11-21,Triton Times,0,0,1066
http://library.ucsd.edu/ark:/20775/bb6451658k,1992-02-10,"February 10, 1992",1992-02-10,UCSD Guardian,58,22,23690
http://library.ucsd.edu/ark:/20775/bb1844108m,1976-03-08,"March 8, 1976",1976-03-08,Triton Times,29,10,10829
http://library.ucsd.edu/ark:/20775/bb4540377m,1982-02-11,"February 11, 1982",1982-02-11,UCSD Guardian,117,6,30088
http://library.ucsd.edu/ark:/20775/bb2731489p,1970-06-05,"June 5, 1970",1970-06-05,Triton Times,106,5,25071
http://library.ucsd.edu/ark:/20775/bb4949936z,1996-11-07,"November 7, 1996",1996-11-07,UCSD Guardian,33,18,23130
http://library.ucsd.edu/ark:/20775/bb9694138r,2010-02-16,"February 16, 2010",2010-02-16,UCSD Guardian,16,24,14064
http://library.ucsd.edu/ark:/20775/bb3209308m,1981-06-03,"June 3, 1981",1981-06-03,The Guardian,39,1,3897
http://library.ucsd.edu/ark:/20775/bb49499380,1980-05-01,"May 1, 1980",1980-05-01,Daily Guardian,55,13,11681
http://library.ucsd.edu/ark:/20775/bb43019561,2014-05-14,"May 14, 2014",2014-05-14,UCSD Guardian,8,2,13172
http://library.ucsd.edu/ark:/20775/bb90455380,1976-04-05,"April 5, 1976",1976-04-05,Triton Times,39,13,10787
http://library.ucsd.edu/ark:/20775/bb8635982g,1982-02-01,"February 1, 1982",1982-02-01,UCSD Guardian,168,7,21258
http://library.ucsd.edu/ark:/20775/bb3345825g,1999-02-11,"February 11, 1999",1999-02-11,UCSD Guardian,59,15,26628
http://library.ucsd.edu/ark:/20775/bb2492581n,1994-03-28,"March 28, 1994",1994-03-28,UCSD Guardian,35,28,24089
http://library.ucsd.edu/ark:/20775/bb36188772,2005-05-19,"May 19, 2005",2005-05-19,UCSD Guardian,27,5,13532
http://library.ucsd.edu/ark:/20775/bb43014736,1979-04-04,"April 4, 1979",1979-04-04,Guardian,34,2,10842
http://library.ucsd.edu/ark:/20775/bb60762388,2006-11-06,"November 6, 2006",2006-11-06,UCSD Guardian,35,3,17706
http://library.ucsd.edu/ark:/20775/bb82264173,1971-02-02,"February 2, 1971",1971-02-02,Triton Times,38,6,12201
http://library.ucsd.edu/ark:/20775/bb8260546h,1975-11-03,"November 3, 1975",1975-11-03,Triton Times,18,11,13953
http://library.ucsd.edu/ark:/20775/bb4949937g,1978-04-05,"April 5, 1978",1978-04-05,Triton Times,16,3,9237
http://library.ucsd.edu/ark:/20775/bb86359830,2000-10-16,"October 16, 2000",2000-10-16,UCSD Guardian,62,21,30746
http://library.ucsd.edu/ark:/20775/bb32093094,1981-05-28,"May 28, 1981",1981-05-28,The Guardian,25,4,14688
http://library.ucsd.edu/ark:/20775/bb24925825,2001-11-13,"November 13, 2001",2001-11-13,UCSD Guardian,36,4,23436
http://library.ucsd.edu/ark:/20775/bb4506247p,1997-01-27,"January 27, 1997",1997-01-27,UCSD Guardian,42,12,22812
http://library.ucsd.edu/ark:/20775/bb45749993,2014-12-01,"December 1, 2014",2014-12-01,UCSD Guardian,20,2,13216
http://library.ucsd.edu/ark:/20775/bb45403784,1977-04-27,"April 27, 1977",1977-04-27,Triton Times,28,12,8083
http://library.ucsd.edu/ark:/20775/bb18441094,2002-02-25,"February 25, 2002",2002-02-25,UCSD Guardian,39,10,21417
http://library.ucsd.edu/ark:/20775/bb2048891p,2006-10-16,"October 16, 2006",2006-10-16,UCSD Guardian,42,5,19846
http://library.ucsd.edu/ark:/20775/bb8635981z,1981-10-29,"October 29, 1981",1981-10-29,UCSD Guardian,153,4,22354
http://library.ucsd.edu/ark:/20775/bb3618876j,1971-10-22,"October 22, 1971",1971-10-22,Triton Times,49,1,14924
http://library.ucsd.edu/ark:/20775/bb5018201f,1977-02-28,"February 28, 1977",1977-02-28,Triton Times,25,1,11218
http://library.ucsd.edu/ark:/20775/bb01036065,2009-02-02,"February 2, 2009",2009-02-02,UCSD Guardian,0,0,13928
http://library.ucsd.edu/ark:/20775/bb4301472p,1974-04-05,"April 5, 1974",1974-04-05,Triton Times,71,3,20815
http://library.ucsd.edu/ark:/20775/bb9728144h,1971-06-04,"June 4, 1971",1971-06-04,Triton Times,48,2,12017
http://library.ucsd.edu/ark:/20775/bb8226418m,1994-01-20,"January 20, 1994",1994-01-20,UCSD Guardian,34,16,20293
http://library.ucsd.edu/ark:/20775/bb4608638p,1989-01-09,"January 9, 1989",1989-01-09,UCSD Guardian,52,17,22805
http://library.ucsd.edu/ark:/20775/bb6724700m,1999-10-04,"October 4, 1999",1999-10-04,UCSD Guardian,51,6,34753
http://library.ucsd.edu/ark:/20775/bb46769029,1987-01-26,"January 26, 1987",1987-01-26,UCSD Guardian,31,3,20640
http://library.ucsd.edu/ark:/20775/bb6076235q,1981-04-30,"April 30, 1981",1981-04-30,The Guardian,90,8,22335
http://library.ucsd.edu/ark:/20775/bb1673943k,2013-06-03,"June 3, 2013",2013-06-03,UCSD Guardian,15,3,12180
http://library.ucsd.edu/ark:/20775/bb85340789,2014-04-03,"April 3, 2014",2014-04-03,UCSD Guardian,7,16,12965
http://library.ucsd.edu/ark:/20775/bb04447780,1970-10-09,"October 9, 1970",1970-10-09,Triton Times,63,4,16843
http://library.ucsd.edu/ark:/20775/bb9898789q,1993-11-01,"November 1, 1993",1993-11-01,UCSD Guardian,39,5,23130
http://library.ucsd.edu/ark:/20775/bb6485918s,2010-02-22,"February 22, 2010",2010-02-22,UCSD Guardian,72,8,16516
http://library.ucsd.edu/ark:/20775/bb82605471,1994-11-17,"November 17, 1994",1994-11-17,UCSD Guardian,34,8,14715
http://library.ucsd.edu/ark:/20775/bb45062465,2001-09-18,"September 18, 2001",2001-09-18,UCSD Guardian,114,21,48753
http://library.ucsd.edu/ark:/20775/bb67247014,1992-03-02,"March 2, 1992",1992-03-02,UCSD Guardian,60,32,21162
http://library.ucsd.edu/ark:/20775/bb4676901s,1980-01-30,"January 30, 1980",1980-01-30,Daily Guardian,15,1,11738
http://library.ucsd.edu/ark:/20775/bb20488947,1994-02-24,"February 24, 1994",1994-02-24,UCSD Guardian,44,7,19829
http://library.ucsd.edu/ark:/20775/bb5018200x,2003-04-10,"April 10, 2003",2003-04-10,UCSD Guardian,63,24,32245
http://library.ucsd.edu/ark:/20775/bb6383400r,1987-05-26,"May 26, 1987",1987-05-26,UCSD Guardian,44,16,19816
http://library.ucsd.edu/ark:/20775/bb7680346f,1997-04-03,"April 3, 1997",1997-04-03,UCSD Guardian,41,14,21315
http://library.ucsd.edu/ark:/20775/bb6451656j,1985-10-31,"October 31, 1985",1985-10-31,UCSD Guardian,23,4,21104
http://library.ucsd.edu/ark:/20775/bb7851113h,2009-05-14,"May 14, 2009",2009-05-14,UCSD Guardian,28,8,16009
http://library.ucsd.edu/ark:/20775/bb4301952z,2012-10-22,"October 22, 2012",2012-10-22,UCSD Guardian,9,17,13629
http://library.ucsd.edu/ark:/20775/bb0991345k,2013-11-21,"November 25, 2013",2013-11-21,UCSD Guardian,5,10,12827
http://library.ucsd.edu/ark:/20775/bb4984560z,2014-03-03,"March 3, 2014",2014-03-03,UCSD Guardian,11,1,13351
http://library.ucsd.edu/ark:/20775/bb97963997,1980-01-29,"January 29, 1980",1980-01-29,Daily Guardian,11,1,8663
http://library.ucsd.edu/ark:/20775/bb7680345x,1996-04-29,"April 29, 1996",1996-04-29,UCSD Guardian,58,8,22954
http://library.ucsd.edu/ark:/20775/bb60762367,1991-04-18,"April 18, 1991",1991-04-18,UCSD Guardian,91,20,25288
http://library.ucsd.edu/ark:/20775/bb82264194,1993-05-27,"May 27, 1993",1993-05-27,UCSD Guardian,74,20,23709
http://library.ucsd.edu/ark:/20775/bb81582834,2010-02-18,"February 18, 2010",2010-02-18,UCSD Guardian,24,17,18199
http://library.ucsd.edu/ark:/20775/bb8635980f,1985-11-25,"November 25, 1985",1985-11-25,UCSD Guardian,76,28,22458
http://library.ucsd.edu/ark:/20775/bb3891907z,2000-03-02,"March 2, 2000",2000-03-02,UCSD Guardian,45,13,22098
http://library.ucsd.edu/ark:/20775/bb2356549n,2014-11-06,"November 6, 2014",2014-11-06,UCSD Guardian,8,2,11406
http://library.ucsd.edu/ark:/20775/bb24925804,1970-04-21,"April 21, 1970",1970-04-21,Triton Times,9,0,12809
http://library.ucsd.edu/ark:/20775/bb14686788,1993-02-16,"February 16, 1993",1993-02-16,UCSD Guardian,51,23,23095
http://library.ucsd.edu/ark:/20775/bb2833883j,2002-01-10,"January 10, 2002",2002-01-10,UCSD Guardian,55,12,17391
http://library.ucsd.edu/ark:/20775/bb79875117,1970-11-24,"November 24, 1970",1970-11-24,Triton Times,56,18,12850
http://library.ucsd.edu/ark:/20775/bb9796398q,1984-05-07,"May 3, 1984",1984-05-07,UCSD Guardian,87,2,25913
http://library.ucsd.edu/ark:/20775/bb38919090,1980-11-07,"November 7, 1980",1980-11-07,Daily Guardian,54,21,14536
http://library.ucsd.edu/ark:/20775/bb4949939h,1975-01-13,"January 13, 1975",1975-01-13,Triton Times,10,1,7565
http://library.ucsd.edu/ark:/20775/bb9728142g,1994-03-31,"March 31, 1994",1994-03-31,UCSD Guardian,48,12,25254
http://library.ucsd.edu/ark:/20775/bb2048893q,1986-04-21,"April 21, 1986",1986-04-21,UCSD Guardian,45,6,19801
http://library.ucsd.edu/ark:/20775/bb45403763,1987-10-08,"October 8, 1987",1987-10-08,UCSD Guardian,38,29,15899
http://library.ucsd.edu/ark:/20775/bb64516593,1999-04-05,"April 5, 1999",1999-04-05,UCSD Guardian,104,47,51294
