Object Unique ID,Begin date,Date:creation,End date,Title,he_counts,she_counts,word_counts
http://library.ucsd.edu/ark:/20775/bb1536917k,1986-04-29,"April 29-May 12, 1986",1986-05-12,The New Indicator,38,3,17629
http://library.ucsd.edu/ark:/20775/bb07519300,1989-01-03,"Janauary 3-16, 1989",1989-01-16,The New Indicator,33,7,16107
http://library.ucsd.edu/ark:/20775/bb6792938x,1966-01-01,"January 1, 1966-February 28, 1966",1966-02-28,The Revelle Times,25,0,6797
http://library.ucsd.edu/ark:/20775/bb1605180j,1982-01-19,"January 19-February 1, 1982",1982-02-01,The New Indicator,24,15,19022
http://library.ucsd.edu/ark:/20775/bb6929460x,1982-11-16,"November 16-29, 1982",1982-11-29,The New Indicator,36,5,19694
http://library.ucsd.edu/ark:/20775/bb3175158s,1988-03-04,4-March 1988,1988-03-04,The New Indicator,22,2,16691
http://library.ucsd.edu/ark:/20775/bb6588158q,1991-09-01,Fall 1991,1991-11-30,Momentum,1,5,4361
http://library.ucsd.edu/ark:/20775/bb9557468x,1981-11-03,"November 3-16, 1981",1981-11-16,The New Indicator,43,1,14076
http://library.ucsd.edu/ark:/20775/bb72707580,1976-03-01,"March 1, 1976",1976-03-01,The New Indicator,11,0,5473
http://library.ucsd.edu/ark:/20775/bb3277549s,1990-01-31,"January 31, 1990",1990-01-31,Revellations,0,0,5507
http://library.ucsd.edu/ark:/20775/bb9182383j,2011-10-01,October 2011,2011-10-31,California Review,17,0,10926
http://library.ucsd.edu/ark:/20775/bb53594789,1982-02-16,"February 16-March 2, 1982",1982-03-02,The New Indicator,5,11,11897
http://library.ucsd.edu/ark:/20775/bb7373149x,1985-10-23,"October 23, 1985",1985-10-23,The University Report,35,10,18137
http://library.ucsd.edu/ark:/20775/bb37894985,1979-02-06,"February 6-19, 1979",1979-02-19,The New Indicator,56,4,16763
http://library.ucsd.edu/ark:/20775/bb2253650b,1970-12-03,"December 3, 1970",1970-12-03,Third World,17,1,6690
http://library.ucsd.edu/ark:/20775/bb3618860z,1975-02-01,February 1975,1975-02-28,Ujima,33,10,13476
http://library.ucsd.edu/ark:/20775/bb1127356z,1975-11-10,"November 10, 1975",1975-11-10,Natty Dread,5,17,13860
http://library.ucsd.edu/ark:/20775/bb9182038c,1965-09-26,"September 26, 1965",1965-09-26,Sandscript,0,0,3224
http://library.ucsd.edu/ark:/20775/bb9386819v,1989-11-22,"November 22, 1989-January 2, 1990",1990-01-02,The New Indicator,11,2,10874
http://library.ucsd.edu/ark:/20775/bb8874867f,1988-11-16,"November 16, 1988",1988-11-16,Revellations,4,0,5907
http://library.ucsd.edu/ark:/20775/bb64857715,1988-03-09,9-March 1988,1988-03-09,The New Indicator,22,4,12131
http://library.ucsd.edu/ark:/20775/bb8874866x,1976-01-19,"January 19, 1976",1976-01-19,Natty Dread,15,0,19282
http://library.ucsd.edu/ark:/20775/bb4608616p,1988-02-12,"February 12, 1988",1988-02-12,Revellations,15,5,7240
http://library.ucsd.edu/ark:/20775/bb5564259z,1988-05-21,21-May 1988,1988-05-21,The New Indicator,27,1,15583
http://library.ucsd.edu/ark:/20775/bb1980607j,1984-04-17,"April 17-30, 1984",1984-04-30,The New Indicator,39,5,15114
http://library.ucsd.edu/ark:/20775/bb7031850h,1987-12-01,December 1987,1987-12-31,California Review,36,4,15237
http://library.ucsd.edu/ark:/20775/bb03082394,1989-05-31,"May 31, 1989",1989-05-31,Revellations,5,9,5588
http://library.ucsd.edu/ark:/20775/bb65540260,1991-10-30,"October 30-November 12, 1991",1991-11-12,The New Indicator,15,0,12025
http://library.ucsd.edu/ark:/20775/bb6280990r,1989-10-04,"October 4, 1989",1989-10-04,Revellations,13,2,6641
http://library.ucsd.edu/ark:/20775/bb9182039w,1991-01-16,"January 16-30, 1991",1991-01-30,The New Indicator,28,2,17732
http://library.ucsd.edu/ark:/20775/bb5359477s,2001-03-01,Spring 2001,2001-05-31,California Review,24,13,11365
http://library.ucsd.edu/ark:/20775/bb6110337s,1989-10-11,"October 11-24, 1989",1989-10-24,The New Indicator,8,0,5072
http://library.ucsd.edu/ark:/20775/bb0615407q,1993-11-01,November-December 1993,1993-12-31,Momentum,12,8,8568
http://library.ucsd.edu/ark:/20775/bb78168377,1987-02-01,February 1987,1987-02-28,California Review,38,1,18853
http://library.ucsd.edu/ark:/20775/bb2082996r,1980-11-01,November 1980,1980-11-30,People's Voice,25,23,15608
http://library.ucsd.edu/ark:/20775/bb9796381m,1965-04-01,"April 1, 1965",1965-04-01,Sandscript,7,0,2764
http://library.ucsd.edu/ark:/20775/bb1775827d,1969-05-01,"May 1, 1969",1969-05-01,The Indicator,45,7,10422
http://library.ucsd.edu/ark:/20775/bb66222912,1966-01-28,"January 28, 1966",1966-01-28,Sandscript,7,0,6364
http://library.ucsd.edu/ark:/20775/bb7373148d,1974-02-05,"February 5-18, 1974",1974-02-18,North Star,56,7,22273
http://library.ucsd.edu/ark:/20775/bb44038379,1985-06-04,"June 4-September 24, 1985",1985-09-24,The New Indicator,17,6,15023
http://library.ucsd.edu/ark:/20775/bb4096668n,1972-02-07,"February 7, 1972",1972-02-07,Crazy Times,44,1,14069
http://library.ucsd.edu/ark:/20775/bb8124007n,1966-05-20,"May 20,1966",1966-05-20,The Revelle Times,22,1,9641
http://library.ucsd.edu/ark:/20775/bb6212728s,1988-06-01,June 1988,1988-06-30,California Review,18,2,10924
http://library.ucsd.edu/ark:/20775/bb1946480v,1977-02-01,February 1977,1977-02-28,The New Indicator,51,5,18303
http://library.ucsd.edu/ark:/20775/bb61103389,1975-10-01,October 1975,1975-10-31,Ujima,63,12,19362
http://library.ucsd.edu/ark:/20775/bb3857758z,1977-05-12,"May 12-26, 1977",1977-05-26,The New Indicator,11,5,13485
http://library.ucsd.edu/ark:/20775/bb50864387,1988-06-01,"June 1, 1988",1988-06-01,The New Indicator,16,46,12612
http://library.ucsd.edu/ark:/20775/bb7680319j,1990-06-01,June 1990,1990-06-30,California Review,7,12,14370
http://library.ucsd.edu/ark:/20775/bb1844089j,1975-11-17,"November 17, 1975",1975-11-17,Natty Dread,7,4,16313
http://library.ucsd.edu/ark:/20775/bb6554027h,1979-04-03,"April 3-16, 1979",1979-04-16,The New Indicator,31,1,9104
http://library.ucsd.edu/ark:/20775/bb0308238m,1991-04-01,April 1991,1991-04-30,Revellations,12,11,4677
http://library.ucsd.edu/ark:/20775/bb1263878d,1989-05-08,"May 8-June 8, 1989",1989-06-08,The New Indicator,13,4,12546
http://library.ucsd.edu/ark:/20775/bb4506230k,1974-04-09,"April 9, 1974",1974-04-09,Prensa Popular,14,19,24176
http://library.ucsd.edu/ark:/20775/bb81240085,1990-02-14,"February 14, 1990",1990-02-14,Revellations,4,0,5263
http://library.ucsd.edu/ark:/20775/bb3857759g,1989-10-01,October 1989,1989-10-31,California Review,20,3,15349
http://library.ucsd.edu/ark:/20775/bb8874868z,1980-06-10,"June 10-September 1, 1980",1980-09-01,The New Indicator,31,3,11958
http://library.ucsd.edu/ark:/20775/bb32775488,1995-12-01,Winter 1995,1995-02-28,Revellations,21,0,5581
http://library.ucsd.edu/ark:/20775/bb6076211p,1990-04-18,"April 18-May 1, 1990",1990-05-01,The New Indicator,5,1,9340
http://library.ucsd.edu/ark:/20775/bb1468657s,1984-01-10,"January 10-23, 1984",1984-01-23,The New Indicator,22,15,15493
http://library.ucsd.edu/ark:/20775/bb64516352,2002-02-01,February 2002,2002-02-28,The New Indicator,52,29,27579
http://library.ucsd.edu/ark:/20775/bb8601828f,1979-11-06,"November 6-19, 1979",1979-11-19,The New Indicator,16,7,14937
http://library.ucsd.edu/ark:/20775/bb7134242z,1985-10-15,"October 15-28, 1985",1985-10-28,The New Indicator,22,11,9575
http://library.ucsd.edu/ark:/20775/bb56325187,1987-11-24,"November 24-December 8, 1987",1987-12-08,The New Indicator,26,6,17251
http://library.ucsd.edu/ark:/20775/bb5973820w,1988-01-01,January 1988,1988-01-31,California Review,19,1,12331
http://library.ucsd.edu/ark:/20775/bb62127299,1979-05-15,"May 15-28, 1979",1979-05-28,The New Indicator,61,16,19207
http://library.ucsd.edu/ark:/20775/bb92844327,1981-01-06,"January 6-19, 1981",1981-01-19,The New Indicator,46,5,17115
http://library.ucsd.edu/ark:/20775/bb7270759h,2009-02-01,February 2009,2009-02-28,California Review,18,4,9301
http://library.ucsd.edu/ark:/20775/bb61786015,1996-05-01,May 1996,1996-05-31,California Review,26,10,9145
http://library.ucsd.edu/ark:/20775/bb6861197h,1972-02-08,"between February 8, 1972 and December 31, 1972",1972-12-31,Crazy Times,52,3,10708
http://library.ucsd.edu/ark:/20775/bb2731467p,1975-11-03,"November 3, 1975",1975-11-03,Natty Dread,12,1,16947
http://library.ucsd.edu/ark:/20775/bb46086176,1988-10-19,"October 19, 1988",1988-10-19,Revellations,37,34,6994
http://library.ucsd.edu/ark:/20775/bb2594949t,1968-05-09,"May 9, 1968",1968-05-09,The Indicator,54,5,14283
http://library.ucsd.edu/ark:/20775/bb7816838r,1989-04-04,"April 4-18, 1989",1989-04-18,The New Indicator,23,1,16751
http://library.ucsd.edu/ark:/20775/bb0205850j,1985-03-19,"March 19-April 2, 1985",1985-04-02,The New Indicator,24,4,12102
http://library.ucsd.edu/ark:/20775/bb68611981,1983-05-01,May 1983,1983-05-31,California Review,115,17,25089
http://library.ucsd.edu/ark:/20775/bb61103368,1997-06-01,June 1997,1997-06-30,California Review,5,2,7455
http://library.ucsd.edu/ark:/20775/bb2492558t,1988-05-11,"May 11, 1988",1988-05-11,Revellations,13,3,5567
http://library.ucsd.edu/ark:/20775/bb7134243g,1982-03-01,Spring 1982,1982-05-31,Revellations,1,0,3475
http://library.ucsd.edu/ark:/20775/bb3721238s,1977-01-01,January 1977,1977-01-31,The New Indicator,21,17,8100
http://library.ucsd.edu/ark:/20775/bb41307984,2003-06-01,June 2003,2003-06-30,The New Indicator,6,0,13180
http://library.ucsd.edu/ark:/20775/bb4096666m,1978-06-13,"June 13, 1978",1978-06-13,People's Voice,12,7,6587
http://library.ucsd.edu/ark:/20775/bb63833805,1989-02-14,"February 14, 1989",1989-02-14,Revellations,5,0,5243
http://library.ucsd.edu/ark:/20775/bb9045520c,1988-10-01,October 1988,1988-10-31,California Review,15,0,12386
http://library.ucsd.edu/ark:/20775/bb35164600,1995-03-01,Spring 1995,1995-05-31,Revellations,2,0,4240
http://library.ucsd.edu/ark:/20775/bb33116798,1977-06-01,"June 1-5, 1977",1977-06-05,The New Indicator,19,2,12134
http://library.ucsd.edu/ark:/20775/bb55983863,1972-05-01,May 1972,1972-05-31,Black Voices,77,2,17796
http://library.ucsd.edu/ark:/20775/bb9318559m,1987-01-20,"January 20-February 3, 1987",1987-02-03,The New Indicator,17,0,10192
http://library.ucsd.edu/ark:/20775/bb9420946s,1988-02-01,February 1988,1988-02-28,People's Voice,19,9,6583
http://library.ucsd.edu/ark:/20775/bb5018181v,1971-01-27,"January 27, 1971",1971-01-27,Third World,14,5,6594
http://library.ucsd.edu/ark:/20775/bb52570879,1991-05-22,"May 22-June5, 1991",1991-06-05,The New Indicator,29,11,11759
http://library.ucsd.edu/ark:/20775/bb8226743t,1991-10-01,October 1991,1991-10-31,California Review,26,2,17252
http://library.ucsd.edu/ark:/20775/bb1775828x,1988-02-24,"February 24, 1988",1988-02-24,Revellations,32,21,7232
http://library.ucsd.edu/ark:/20775/bb2663211w,1967-01-13,"January 13, 1967",1967-01-13,The Indicator,58,1,7605
http://library.ucsd.edu/ark:/20775/bb1673438f,1978-11-28,"November 28, 1978-January 4, 1979",1979-01-04,The New Indicator,25,1,9055
http://library.ucsd.edu/ark:/20775/bb0444760c,1989-10-25,"October 25, 1989",1989-10-25,Revellations,21,7,5663
http://library.ucsd.edu/ark:/20775/bb09908390,1995-09-01,Fall 1995,1995-11-30,Revellations,13,4,6627
http://library.ucsd.edu/ark:/20775/bb3311678r,1983-02-01,February 1983,1983-02-28,People's Voice,41,24,22841
http://library.ucsd.edu/ark:/20775/bb1024968k,1971-10-20,"October 20, 1971",1971-10-20,Dimension,25,1,6897
http://library.ucsd.edu/ark:/20775/bb80216177,1988-03-09,"March 9, 1988",1988-03-09,Revellations,21,9,5868
http://library.ucsd.edu/ark:/20775/bb8635960g,1987-06-05,"June 5, 1987",1987-06-05,Revellations,15,1,3272
http://library.ucsd.edu/ark:/20775/bb1673437x,1994-02-01,February 1994,1994-02-28,The New Indicator,50,36,27773
http://library.ucsd.edu/ark:/20775/bb3482328d,1975-09-01,September 1975,1975-09-30,Ujima,35,5,13922
http://library.ucsd.edu/ark:/20775/bb52915621,1992-11-01,November 1992,1992-11-30,California Review,39,3,13949
http://library.ucsd.edu/ark:/20775/bb2560820z,1988-10-11,"October 11-24, 1988",1988-10-24,The New Indicator,10,1,7326
http://library.ucsd.edu/ark:/20775/bb8328788h,1980-02-05,"February 5-18, 1980",1980-02-18,The New Indicator,67,6,26892
http://library.ucsd.edu/ark:/20775/bb0649539f,1989-12-06,"December 6, 1989-January 2, 1990",1990-01-02,The New Indicator,9,0,5009
http://library.ucsd.edu/ark:/20775/bb94209479,1984-05-01,May 1984,1984-05-31,California Review,35,3,17898
http://library.ucsd.edu/ark:/20775/bb3448197b,1983-03-01,"March 1-14, 1983",1983-03-14,The New Indicator,54,3,23862
http://library.ucsd.edu/ark:/20775/bb07860567,1968-01-19,"January 19, 1968",1968-01-19,The Indicator,29,0,9005
http://library.ucsd.edu/ark:/20775/bb25266882,1974-11-01,November/December 1974,1974-12-31,Prensa Popular,26,17,24958
http://library.ucsd.edu/ark:/20775/bb7748578z,1985-10-01,October 1985,1985-10-31,California Review,46,11,19958
http://library.ucsd.edu/ark:/20775/bb2902120r,1988-09-27,"September 27-October 10, 1988",1988-10-10,The New Indicator,3,4,9200
http://library.ucsd.edu/ark:/20775/bb7714450m,1979-11-20,"November 20 1979-December 3, 1979",1979-12-03,The New Indicator,23,4,14166
http://library.ucsd.edu/ark:/20775/bb6451638m,1980-03-04,"March 4-17, 1980",1980-03-17,The New Indicator,50,1,11402
http://library.ucsd.edu/ark:/20775/bb2799729q,2002-02-01,February 2002,2002-02-28,California Review,50,4,20515
http://library.ucsd.edu/ark:/20775/bb8021616q,1986-10-24,"October 24, 1986",1986-10-24,Revellations,0,9,4990
http://library.ucsd.edu/ark:/20775/bb6315119q,2001-04-02,"April 2, 2001",2001-04-02,The New Indicator,5,5,15217
http://library.ucsd.edu/ark:/20775/bb6178600n,1973-11-26,"November 26, 1973",1973-11-26,Prensa Popular,23,15,15940
http://library.ucsd.edu/ark:/20775/bb73048887,1966-03-18,"March 18, 1966",1966-03-18,Sandscript,10,0,6086
http://library.ucsd.edu/ark:/20775/bb2560821g,1971-03-05,"March 5, 1971",1971-03-05,Third World,47,9,20536
http://library.ucsd.edu/ark:/20775/bb9898772m,1990-11-19,"November 19, 1990",1990-11-19,Revellations,8,5,5622
http://library.ucsd.edu/ark:/20775/bb0786057r,1969-04-16,"April 16, 1969",1969-04-16,The Indicator,3,0,4956
http://library.ucsd.edu/ark:/20775/bb5564258f,1978-10-31,"October 31-November 13, 1978",1978-11-13,The New Indicator,20,17,6251
http://library.ucsd.edu/ark:/20775/bb9318557k,1987-02-13,"February 13, 1987",1987-02-13,Revellations,1,14,4381
http://library.ucsd.edu/ark:/20775/bb36529761,1987-06-01,June 1987,1987-06-30,California Review,85,6,23487
http://library.ucsd.edu/ark:/20775/bb9420948t,1977-10-01,October 1977,1977-10-31,Revellations,2,0,4127
http://library.ucsd.edu/ark:/20775/bb7646187z,1983-05-03,"May 3-May 16, 1983",1983-05-16,The New Indicator,16,7,22421
http://library.ucsd.edu/ark:/20775/bb1229747z,1981-12-01,Winter 1981,1981-02-28,Revellations,7,0,3158
http://library.ucsd.edu/ark:/20775/bb24584307,1987-10-27,"October 27-November 9, 1987",1987-11-09,The New Indicator,30,2,17272
http://library.ucsd.edu/ark:/20775/bb12297490,1988-11-08,"November 8-22, 1988",1988-11-22,The New Indicator,10,1,6346
http://library.ucsd.edu/ark:/20775/bb26973376,1980-03-18,"March 18-31, 1980",1980-03-31,The New Indicator,28,3,15874
http://library.ucsd.edu/ark:/20775/bb39946212,1993-03-01,May 1993,1993-03-31,California Review,38,2,13307
http://library.ucsd.edu/ark:/20775/bb9659857w,1979-09-25,"September 25-October 8, 1979",1979-10-08,The New Indicator,10,2,9517
http://library.ucsd.edu/ark:/20775/bb23219099,1977-09-01,September 1977,1977-09-30,The New Indicator,0,0,334
http://library.ucsd.edu/ark:/20775/bb25266861,1980-05-27,"May 27-June 9, 1980",1980-06-09,The New Indicator,41,1,15666
http://library.ucsd.edu/ark:/20775/bb2356039x,1965-06-08,"June 8, 1965",1965-06-08,Sandscript,6,0,3735
http://library.ucsd.edu/ark:/20775/bb46427474,1976-06-01,June 1976,1976-06-30,The New Indicator,71,11,28293
http://library.ucsd.edu/ark:/20775/bb63151186,1993-05-01,May-June 1993,1993-06-30,Momentum,11,17,12145
http://library.ucsd.edu/ark:/20775/bb3926021j,1983-04-01,April 1983,1983-04-30,People's Voice,46,7,25721
http://library.ucsd.edu/ark:/20775/bb27997286,1994-02-01,February-March 1994,1994-03-31,Momentum,34,53,20422
http://library.ucsd.edu/ark:/20775/bb5632865f,1994-02-01,February 1994,1994-02-28,California Review,28,4,13756
http://library.ucsd.edu/ark:/20775/bb3448199c,1990-11-14,"November 14-27, 1990",1990-11-27,The New Indicator,18,3,10606
http://library.ucsd.edu/ark:/20775/bb7304889r,1972-02-08,"between February 8, 1972 and December 31, 1972",1972-12-31,Crazy Times,33,5,14029
http://library.ucsd.edu/ark:/20775/bb5257086s,1983-01-18,"January 18-31, 1983",1983-01-31,The New Indicator,52,4,22614
http://library.ucsd.edu/ark:/20775/bb7065979c,1981-06-09,"June 9-September 1, 1981",1981-09-01,The New Indicator,39,5,18598
http://library.ucsd.edu/ark:/20775/bb68953269,1977-04-11,"April 11-25, 1977",1977-04-25,The New Indicator,26,6,11435
http://library.ucsd.edu/ark:/20775/bb1400399t,1982-01-02,"January 2-17, 1982",1982-01-17,The New Indicator,60,8,27321
http://library.ucsd.edu/ark:/20775/bb3243418k,1976-05-01,May 1976,1976-05-31,Ujima,15,2,12518
http://library.ucsd.edu/ark:/20775/bb6451636k,1986-02-25,"February 25-March 10, 1986",1986-03-10,The New Indicator,24,3,10938
http://library.ucsd.edu/ark:/20775/bb3448201b,1968-10-23,"October 23, 1968",1968-10-23,The Indicator,44,1,11046
http://library.ucsd.edu/ark:/20775/bb6349245b,1971-12-01,"December 1, 1971",1971-12-01,Dimension,39,6,11079
http://library.ucsd.edu/ark:/20775/bb7509667m,1982-03-30,"March 30-April 12, 1982",1982-04-12,The New Indicator,15,3,22161
http://library.ucsd.edu/ark:/20775/bb6178602p,1967-12-01,"December 1, 1967",1967-12-01,The Indicator,14,0,10616
http://library.ucsd.edu/ark:/20775/bb0445239r,1970-04-28,"April 28, 1970",1970-04-28,The Indicator,52,0,13858
http://library.ucsd.edu/ark:/20775/bb55301303,1989-10-25,"October 25-November 8, 1989",1989-11-08,The New Indicator,16,2,8434
http://library.ucsd.edu/ark:/20775/bb0137589x,1992-04-01,April 1992,1992-04-30,Momentum,6,15,9403
http://library.ucsd.edu/ark:/20775/bb2253651v,1982-03-01,March 1982,1982-03-31,People's Voice,29,18,18185
http://library.ucsd.edu/ark:/20775/bb96257276,1978-01-10,"January 10-23, 1978",1978-01-23,The New Indicator,14,2,12644
http://library.ucsd.edu/ark:/20775/bb82605272,1984-12-04,"December 4-January 7, 1985",1985-01-07,The New Indicator,21,9,9593
http://library.ucsd.edu/ark:/20775/bb34140711,1985-04-01,April-May 1985,1985-05-31,California Review,23,0,18001
http://library.ucsd.edu/ark:/20775/bb3448198v,1986-11-04,"November 4-17, 1986",1986-11-17,The New Indicator,24,1,10655
http://library.ucsd.edu/ark:/20775/bb72024956,1973-01-01,January 1973,1973-01-31,Nine,0,0,1067
http://library.ucsd.edu/ark:/20775/bb36529782,1980-09-01,Fall 1980,1980-11-30,Revellations,11,10,4383
http://library.ucsd.edu/ark:/20775/bb4847526h,1978-06-01,June 1978,1978-06-30,The New Indicator,0,0,830
http://library.ucsd.edu/ark:/20775/bb8431180h,1982-09-01,Fall 1982,1982-11-30,Revellations,1,0,3657
http://library.ucsd.edu/ark:/20775/bb48816590,1987-02-17,"February 17-March 2, 1987",1987-03-02,The New Indicator,27,2,16788
http://library.ucsd.edu/ark:/20775/bb8465306f,1980-02-01,February 1980,1980-02-28,People's Voice,45,8,21399
http://library.ucsd.edu/ark:/20775/bb0786059s,1981-09-01,September 1981,1981-09-30,People's Voice,20,33,18051
http://library.ucsd.edu/ark:/20775/bb9898770k,2003-12-01,December 2003,2003-12-31,The New Indicator,17,4,13985
http://library.ucsd.edu/ark:/20775/bb7475539d,1983-10-25,"October 25-November 7, 1983",1983-11-07,The New Indicator,51,7,20976
http://library.ucsd.edu/ark:/20775/bb16393091,1988-05-12,12-May 1988,1988-05-12,The New Indicator,88,19,12356
http://library.ucsd.edu/ark:/20775/bb9386820p,1979-01-23,"January 23-February 4, 1979",1979-02-04,The New Indicator,28,2,11743
http://library.ucsd.edu/ark:/20775/bb47792698,1981-12-01,Winter 1981,1981-02-28,Revellations,0,6,3858
http://library.ucsd.edu/ark:/20775/bb2697338q,1990-04-26,"April 26, 1990",1990-04-26,Revellations,11,0,3901
http://library.ucsd.edu/ark:/20775/bb1229746f,1989-02-01,"February 1, 1989",1989-02-01,Revellations,11,28,6369
http://library.ucsd.edu/ark:/20775/bb7577929w,1972-04-05,"April 5, 1972",1972-04-05,Dimension,15,0,6313
http://library.ucsd.edu/ark:/20775/bb1639308h,1982-10-01,October 1982,1982-10-31,California Review,57,4,26517
http://library.ucsd.edu/ark:/20775/bb0069327q,1972-02-02,"February 2, 1972",1972-02-02,Dimension,35,5,10797
http://library.ucsd.edu/ark:/20775/bb3106900k,1981-03-03,"March 3-16, 1981",1981-03-16,The New Indicator,19,4,20436
http://library.ucsd.edu/ark:/20775/bb0171718z,1982-09-01,September 1982,1982-09-30,People's Voice,29,15,13187
http://library.ucsd.edu/ark:/20775/bb2253649h,1979-09-01,Fall 1979?,1979-11-30,Revellations,2,4,2867
http://library.ucsd.edu/ark:/20775/bb93185562,2001-02-01,February 2001,2001-02-28,The New Indicator,49,20,16583
http://library.ucsd.edu/ark:/20775/bb48475271,1981-09-01,Fall 1981,1981-11-30,Revellations,11,3,3432
http://library.ucsd.edu/ark:/20775/bb9659856c,1991-05-01,May 1991,1991-05-31,Revellations,20,1,5285
http://library.ucsd.edu/ark:/20775/bb9489555z,2002-03-25,"Special Edition, Spring 2002",2002-06-14,California Review,1,2,4580
http://library.ucsd.edu/ark:/20775/bb84311811,1981-04-14,"April 14-27, 1981",1981-04-27,The New Indicator,38,17,20082
http://library.ucsd.edu/ark:/20775/bb28679917,1969-10-29,"October 29, 1969",1969-10-29,The Indicator,21,0,7341
http://library.ucsd.edu/ark:/20775/bb83970501,1989-11-08,"November 8, 1989",1989-11-08,Revellations,19,0,6317
http://library.ucsd.edu/ark:/20775/bb3209289j,1990-01-18,"January 18, 1990",1990-01-18,Revellations,10,10,5474
http://library.ucsd.edu/ark:/20775/bb8840739s,1992-01-29,"Janauary 29, 1992",1992-01-29,The New Indicator,4,4,5138
http://library.ucsd.edu/ark:/20775/bb75096684,1984-02-21,"February 21, March 5, 1984",1984-03-05,The New Indicator,13,12,12727
http://library.ucsd.edu/ark:/20775/bb4779268r,1988-12-06,"December 6, 1988-January 3, 1989",1989-01-03,The New Indicator,39,3,9971
http://library.ucsd.edu/ark:/20775/bb2867990q,1986-10-31,October-November 1986,1986-11-30,California Review,38,0,16993
http://library.ucsd.edu/ark:/20775/bb83970496,1990-10-01,October 1990,1990-10-31,Revellations,17,10,5606
http://library.ucsd.edu/ark:/20775/bb04451069,2003-05-06,"May 6, 2003",2003-05-06,California Review,26,11,15426
http://library.ucsd.edu/ark:/20775/bb0137588d,1990-10-17,"October 17-30, 1990",1990-10-30,The New Indicator,1,0,5443
http://library.ucsd.edu/ark:/20775/bb1059099q,1981-03-10,"March 10, 1981",1981-03-10,The New Indicator,16,12,11591
http://library.ucsd.edu/ark:/20775/bb9216168m,1969-05-14,"May 14, 1969",1969-05-14,The Indicator,39,0,9774
http://library.ucsd.edu/ark:/20775/bb0069329r,1966-12-09,"December 9, 1966",1966-12-09,The Indicator,36,1,11765
http://library.ucsd.edu/ark:/20775/bb6758810b,1965-03-10,"March 10, 1965",1965-03-10,Sandscript,4,0,6381
http://library.ucsd.edu/ark:/20775/bb3652977j,1974-12-01,December 1974-January 1975,1975-01-31,Ujima,81,71,19693
http://library.ucsd.edu/ark:/20775/bb5769038b,1971-12-06,"December 6, 1971",1971-12-06,Crazy Times,13,1,7484
http://library.ucsd.edu/ark:/20775/bb9455077x,2003-11-01,November 2003,2003-11-30,The New Indicator,106,0,20922
http://library.ucsd.edu/ark:/20775/bb45062266,1976-01-01,January 1976,1976-01-31,Ujima,16,2,5285
http://library.ucsd.edu/ark:/20775/bb2697336p,1980-04-01,"April 1-14, 1980",1980-04-14,The New Indicator,33,2,17337
http://library.ucsd.edu/ark:/20775/bb7577928c,1989-11-08,"November 8-24, 1989",1989-11-24,The New Indicator,16,2,16066
http://library.ucsd.edu/ark:/20775/bb4915791k,1979-04-17,"April 17-30, 1979",1979-04-30,The New Indicator,34,2,14745
http://library.ucsd.edu/ark:/20775/bb3891889d,1982-06-01,June 1982,1982-06-30,People's Voice,27,5,13320
http://library.ucsd.edu/ark:/20775/bb54959955,1965-12-13,December 13 1965,1965-12-13,Sandscript,5,1,4287
http://library.ucsd.edu/ark:/20775/bb25949489,1981-05-26,"May 26-June 8, 1981",1981-06-08,The New Indicator,85,8,20050
http://library.ucsd.edu/ark:/20775/bb6417511j,1976-04-06,"April 6-20, 1976",1976-04-20,The New Indicator,24,13,14914
http://library.ucsd.edu/ark:/20775/bb3891888w,1988-04-01,April 1988,1988-04-30,California Review,36,6,9499
http://library.ucsd.edu/ark:/20775/bb84653090,1986-03-01,March 1986,1986-03-31,California Review,59,9,17255
http://library.ucsd.edu/ark:/20775/bb5052306h,1991-12-01,December 1991,1991-12-31,The New Indicator,8,2,19244
http://library.ucsd.edu/ark:/20775/bb7782710v,1982-09-24,"September 24-October 4, 1982",1982-10-04,The New Indicator,33,2,15697
http://library.ucsd.edu/ark:/20775/bb5871430d,1985-03-05,"March 5-18, 1985",1985-03-18,The New Indicator,14,3,16554
http://library.ucsd.edu/ark:/20775/bb4881658g,1994-02-01,February 1994,1994-02-28,People's Voice,39,5,13828
http://library.ucsd.edu/ark:/20775/bb2321908s,1981-09-01,September 1981,1981-09-30,Revellations,1,0,4042
http://library.ucsd.edu/ark:/20775/bb9455078f,1984-11-20,"November 20-December 3, 1984",1984-12-03,The New Indicator,21,10,18053
http://library.ucsd.edu/ark:/20775/bb5257089b,1984-03-01,March 1984,1984-03-31,California Review,36,11,18318
http://library.ucsd.edu/ark:/20775/bb33799377,1984-10-23,"October 23-November 5, 1984",1984-11-05,The New Indicator,62,20,19586
http://library.ucsd.edu/ark:/20775/bb6007948n,1965-02-24,"February 24, 1965",1965-02-24,Sandscript,6,2,6331
http://library.ucsd.edu/ark:/20775/bb2287776n,1988-10-05,"October 5, 1988",1988-10-05,Revellations,11,6,5589
http://library.ucsd.edu/ark:/20775/bb8294659s,1985-11-12,"November 12-25, 1985",1985-11-25,The New Indicator,30,6,16379
http://library.ucsd.edu/ark:/20775/bb8465308g,1990-03-01,Spring 1990,1990-05-31,People's Voice,12,11,8346
http://library.ucsd.edu/ark:/20775/bb1024970x,1983-03-01,March 1983,1983-03-31,California Review,77,3,25002
